va,kind,name,display,source,confidence,notes,type
0x10002052,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x1000205D,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002070,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x100020BB,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002153,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002198,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100021C8,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x100021D9,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x100021E8,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002273,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x1000227E,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002289,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100022A9,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x1000230A,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x1000232B,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100023CC,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002497,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x1000252D,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x100026F7,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002732,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002771,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002795,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x1000297A,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002985,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002A77,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002A7F,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002AA5,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002B01,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002BF1,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002C57,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002CDB,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002D88,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10002DC2,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10003010,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x10003079,func,,,waiver,confirmed,Cdrv comms service (terminal screen) internal — third-party; boundary-documented via the exports,
0x1000414C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10004150,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10004154,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10004158,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10004160,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10004164,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10004168,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000416C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10004170,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10004174,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10004460,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10004464,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005000,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005004,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005008,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000500C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005010,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005014,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005050,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005054,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000505C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005060,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005064,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005084,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005094,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100050A4,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005568,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000556C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005570,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005574,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005578,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000557C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005580,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005584,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005588,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000558C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000559C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100055CC,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100055D0,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100055D8,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100055DC,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100056DC,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100056E8,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100056EC,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100056F0,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100056F4,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100056F8,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100056F9,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005700,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005730,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100057F8,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100057FC,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100058F8,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100058FC,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005900,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005E20,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005E4C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005FE8,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005FF0,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005FF4,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005FF8,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10005FFC,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10006060,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10006064,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000710C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007110,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007114,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007118,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000711C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007124,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007128,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000712C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007130,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007134,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007138,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000713C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007140,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007144,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007148,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000714C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007150,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007154,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007158,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000715C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007160,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007164,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007168,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000716C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007170,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007174,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007178,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000717C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007180,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007188,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000718C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007190,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007194,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x10007198,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x1000719C,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100071A0,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100071A4,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100071A8,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100071AC,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100071B0,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100071B4,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100071B8,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100071BC,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
0x100071C0,data,,,waiver,confirmed,Cdrv comms service (terminal screen) internal data — third-party,
