va,kind,name,display,source,confidence,notes,type
0x0040C4F0,func,?MenuUpdate@@YGGXZ,MenuUpdate,sms,confirmed,"per-frame menu poll: ShellMousePos, hover/hit-test, returns selected G-index; skips mouse poll while _dialogOn",unsigned short __stdcall MenuUpdate(void)
0x0040C5A0,func,MenuCurrentIndex,,re,confirmed,"close open sub-item/menu highlights, then compute the packed (menu<<8 | item) index of the current selection; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand",short __cdecl MenuCurrentIndex(void)
0x0040C670,func,MenuMouseSelect,,re,confirmed,"hit-test mouse over bar entries/items via MouseInBox; update _curMenu/_curSubMenu/_curItem, open/close dropdowns; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand",void __cdecl MenuMouseSelect(void)
0x0040C990,func,MenuDrawDropdown,,re,confirmed,"draw an opened submenu: save background (FUN_0040cea0/cf40), MenuSteelRect frame, item rows; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand",void __fastcall MenuDrawDropdown(undefined4)
0x0040CB10,func,MenuClearItemInvert,,re,confirmed,restore the current item's inverted-highlight brush (pair of FUN_0040cb80); called by MenuCurrentIndex; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl MenuClearItemInvert(void)
0x0040CB40,func,MenuCloseSubMenu,,re,confirmed,close/restore the open sub-menu highlight; called by MenuCurrentIndex and MenuMouseSelect; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl MenuCloseSubMenu(void)
0x0040CB80,func,MenuInvertItem,,re,confirmed,"toggle the highlight brush over _curItem (invertItemBrush: AllocBitmap+BlitToBrush+URect2, or blit back+free); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand",void __cdecl MenuInvertItem(void)
0x0040CC50,func,MenuInvertSubItem,,re,confirmed,toggle the highlight brush over _curSubItem (invertSubItem); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl MenuInvertSubItem(void)
0x0040CD20,func,MenuInvertBar,,re,confirmed,toggle the highlight brush over the _curMenu bar entry (invertMenuBrush); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl MenuInvertBar(void)
0x0040CDE0,func,?CheckItem@@YIXDG@Z,CheckItem,sms,confirmed,set/clear checkmark on a menu item (via FUN_0040ce00 index lookup),"void __fastcall CheckItem(char, unsigned short)"
0x0040CE00,func,MenuItemByIndex,,re,confirmed,"resolve a packed index (hi=menu#, lo=item#) to a MENU_ITEM* by walking _firstMenu; used by Check/Enable/DisableItem; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand",void * __fastcall MenuItemByIndex(u16)
0x0040CE70,func,?EnableItem@@YIXG@Z,EnableItem,sms,confirmed,enable a menu item by index,void __fastcall EnableItem(unsigned short)
0x0040CE80,func,?DisableItem@@YIXG@Z,DisableItem,sms,confirmed,disable/dim a menu item by index,void __fastcall DisableItem(unsigned short)
0x0040CE90,func,?IsItemEnabled@@YIDG@Z,IsItemEnabled,sms,confirmed,,char __fastcall IsItemEnabled(unsigned short)
0x0040CEA0,func,MenuSaveBackground,,re,confirmed,save the screen region under a submenu into menuSaveBrush (+shadowWidth/Height margin); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __fastcall MenuSaveBackground(undefined4)
0x0040CF00,func,MenuRestoreBackground,,re,confirmed,blit menuSaveBrush back to screen and free it; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl MenuRestoreBackground(void)
0x0040CF40,func,MenuSaveBackground2,,re,confirmed,second save-background path (item flag==0 branch of MenuDrawDropdown); pairs with FUN_0040cfa0; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __fastcall MenuSaveBackground2(undefined4)
0x0040CFA0,func,MenuRestoreBackground2,,re,confirmed,restore pair for FUN_0040cf40; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl MenuRestoreBackground2(void)
0x0040CFE0,func,?ShadowBox@@YGXJJJJ@Z,ShadowBox,sms,confirmed,11-byte entry; drop-shadow frame around a rect. Worker is FUN_0040cfeb (tail),"void __stdcall ShadowBox(long, long, long, long)"
0x0040CFEB,func,ShadowBoxDraw,,re,inferred,403-byte worker behind ShadowBox@0x40CFE0: renders the 8-piece drop-shadow frame (shadowUR/LL/LR/H/V handles),"undefined4 __stdcall ShadowBoxDraw(undefined4, undefined4, undefined4, undefined4)"
0x0040D180,func,?MenuSteelRect@@YGXJJJJ@Z,MenuSteelRect,sms,confirmed,"draw the brushed-steel panel rectangle (uses steelHandle, FUN_0040d390 pattern)","void __stdcall MenuSteelRect(long, long, long, long)"
0x0040D390,func,MenuSteelPattern,,re,inferred,builds an i*i square table and tiles the brushed-steel gradient (DAT_004ec260) used by MenuSteelRect,"undefined4 __stdcall MenuSteelPattern(undefined4, undefined4, undefined4)"
0x0040D4E0,func,MenuBuildRemap,,re,confirmed,build a palette remap table scaling _curPalette RGB by param%/100; confirmed by MenuCreateRemaps callsites,"undefined4 __stdcall MenuBuildRemap(undefined4, undefined4, undefined4)"
0x0040D5F0,func,?PushShellAlloc@@YGXXZ,PushShellAlloc,sms,confirmed,push MM alloc-id scope for shell allocations (paired with PopShellAlloc),void __stdcall PushShellAlloc(void)
0x0040D620,func,?PopShellAlloc@@YGXXZ,PopShellAlloc,sms,confirmed,pop shell MM alloc scope,void __stdcall PopShellAlloc(void)
0x0040D640,func,?ShellShowMouse@@YGXXZ,ShellShowMouse,sms,confirmed,show software mouse cursor (ref counts via mouseShown),void __stdcall ShellShowMouse(void)
0x0040D6B0,func,?ShellHideMouse@@YGXXZ,ShellHideMouse,sms,confirmed,hide software mouse cursor,void __stdcall ShellHideMouse(void)
0x0040D6E0,func,?ShellMousePos@@YGXXZ,ShellMousePos,sms,confirmed,"sample mouse: writes _shellMousePos, _shellButtons, _shellEvent",void __stdcall ShellMousePos(void)
0x0040D790,func,?MouseInBox@@YIDPAUBOX@@@Z,MouseInBox,sms,confirmed,hit-test _shellMousePos against a BOX; used by menu bar/item hover,char __fastcall MouseInBox(BOX *)
0x0041C820,func,_NamesShutdown@0,NamesShutdown,sms,confirmed,free the NAMES list (_items) and zero the count,undefined4 __stdcall NamesShutdown(void)
0x0041C840,func,@GetNames@4,GetNames,sms,confirmed,"build the NAMES list from a category mask: globs types\*.PT/.NT/.OT/.JT, mission\*.M, *.T2, *.2D, *.P, *.COM (sound-driver COMs excluded); 0x30-byte records {u32 class flags, filename, title[30]}; titles from mission header (file+4) or type record; type flags: class byte, +9 bit 0x4000 user-flyable, +0xba, year at +0x37 drives the reference era filters (e.g. 1955-1976)",undefined4 __fastcall GetNames(undefined4)
0x0041D580,func,NamesSort,,re,confirmed,quicksort of the 0x30-byte NAMES records by title (stricmp at +0x11) via Swapmem,
0x0041D640,func,NamesCompare,,re,confirmed,NAMES record compare: stricmp of the titles at +0x11,
0x0041D670,func,NamesDedupe,,re,confirmed,compact adjacent NAMES records with equal filenames (+4) after the sort,
0x0041D6F0,func,NamesShrink,,re,confirmed,shrink-realloc _items to _numItems records,
0x0041D720,func,_FreeNames@0,FreeNames,sms,confirmed,free _items,undefined4 __stdcall FreeNames(void)
0x0042E680,func,@QuickMultiButton@8,QuickMultiButton,sms,confirmed,quick-mission wizard: store button value into DAT_00537360[i]/DAT_00537260[i]; just past collision's range,"undefined4 __fastcall QuickMultiButton(undefined4, undefined4)"
0x0042E690,func,@QuickMultiButtonText@8,QuickMultiButtonText,sms,confirmed,set a quick-mission wizard button's label,"undefined4 __fastcall QuickMultiButtonText(undefined4, undefined4)"
0x0042E9A0,func,_QuickMission@4,QuickMission,sms,confirmed,quick-mission creator loop (drives the 24 QUICKB*.DLG wizard steps),undefined4 __stdcall QuickMission(undefined4)
0x0045FEC0,func,?INFO2Draw@@YIXXZ,INFO2Draw,sms,confirmed,"draw the Jane's reference content pane (dirty-checked): mode 0 .INF text page via PrepareText/PrintText, mode 1 the 3-D shape view (display list w/ horizon proc + v_air/v_land/v_sea backdrop, palette from the shape PIC, rotate/zoom, carriers substitute x<name>.SH, optional GLASSES stereo pair offset by _glassesXDiff), modes 2+ photo PIC pages with PAGE x OF y overlay",void __fastcall INFO2Draw(void)
0x00460CB0,func,Info2MediaName,,re,confirmed,"build the media PIC name for a view mode: 2 -> <type>_<n>, 3..6 -> <type>_p/_c/_e/_f, 7/8/9 -> ar_vidp/ar_vidh/ar_vidm stills (ar_novid when the video button is disabled), fallback ar_nopic.PIC",
0x00460F20,func,Info2SyncPalette,,re,confirmed,"when _curPalette changed, resync the reference screen palette copy + MenuCreateRemaps",
0x00460F60,func,Info2Frame,,re,confirmed,draw one L-shaped frame border pair around the content pane,
0x00460FB0,func,?INFO2SetType@@YIXJ@Z,INFO2SetType,sms,confirmed,"select reference item n: free the per-screen pools (id 9), load the type record from _items[n], view distance = ObjRadius*15 (min 0x6400), count photo pages by probing <type>_0..8 via LibFileExists, enable the 22 media dialog buttons (Fly needs class 5 + flag 0x800000, or ASTOVL)",void __fastcall INFO2SetType(long)
0x00460FBB,func,Info2SetTypeBody,,re,confirmed,body of INFO2SetType (overlapping alternate entry),
0x004613B0,func,Info2VideoName,,re,confirmed,build the video (Cobra) file name for view modes 7/8/9,
0x00461710,func,_INFO2Screen,INFO2Screen,sms,confirmed,"the Jane's reference screen loop: ar_menu/ar_dlg + day1.LAY weather + palette.PAL, menu = category filters (GetNames masks) + prefs/3-D-glasses items, dialog 1-10 = view mode, 0xb prev/next type, keys +/- zoom, arrows rotate 5 deg (0x38e), PgUp/PgDn page, Ins/Del cycle type, Space play video, mouse drag rotates/zooms; Fly button -> _missionName ~a<type>.M (else ~info.M) + _selectedTypeName, returns 1 to launch",
0x004625B0,func,Info2PlayVideo,,re,confirmed,play the current reference video via Info2VideoName + PlayCobra + DoFadeout,
0x004625F0,func,Info2Click,,re,confirmed,"ShellClickSound(0x140,1) - the reference screen click",
0x00467990,func,?RemapInsignia@@YIXPAUT_BITMAP@@@Z,RemapInsignia,sms,confirmed,remap a T_BITMAP pixels through _insigniaRemap (squadron-insignia palette fix),void __fastcall RemapInsignia(T_BITMAP *)
0x004679C0,func,_MakePicList@16,MakePicList,sms,confirmed,enumerate <prefix>NN.PIC with matching width/height into a 500-name list (insignia-remapping each); the LEFT prefix also collects RIGHT twins (pilot photo facing pairs),"undefined4 __stdcall MakePicList(undefined4, undefined4, undefined4, undefined4)"
0x00467C30,func,?FindPic@@YGXPAD0JJ@Z,FindPic,sms,confirmed,locate the current name in a MakePicList list and step prev/next (photo/nose-art/tail-art cycling),"void __stdcall FindPic(char *, char *, long, long)"
0x00474800,func,_FlightMenu,FlightMenu,sms,confirmed,"the in-flight menu (FMENUD): pauses via _timeCompression=0x7fff; items map to control devices (stick 0-6/rudder 7-8/throttle 9-10 + InputCalibrate), time compression (-1,0..3 = shift counts), gamePrefs/gameMultiPrefs bits, F1-F10+F12 views (VIEWBuild 0x3b00-0x4400,0x5800), cockpit windows, envelope realism (_envelopeType 0-2), difficulty field (prefs low 3 bits), 3-D glasses, MP AI-skill dialogs, IFM show masks, free-flight APTeleport; WriteConfig + MISSIONPrefsChanged on exit",
0x0047D190,func,?PageText@@YIPADJ@Z,PageText,sms,confirmed,return the first printable char of page n from the current text context page table,char * __fastcall PageText(long)
0x0047D1D0,func,?FormatInit@@YAXXZ,FormatInit,sms,confirmed,zero the text-context stack (0x44-byte contexts at _fmtText) and the 14-slot font handle cache,void __cdecl FormatInit(void)
0x0047D200,func,?FindSectionHeader@@YGPADPAD0J@Z,FindSectionHeader,sms,confirmed,"scan text for the 8-char tag ""[section"" with matching number argument","char * __stdcall FindSectionHeader(char *, char *, long)"
0x0047D2C0,func,@FindSection@8,FindSection,sms,confirmed,"find [section n] in a text buffer, returning the char after the tag","undefined4 __fastcall FindSection(undefined4, undefined4)"
0x0047D3A0,func,FormatArgNumber,,re,confirmed,parse a numeric tag argument: FormatArgWord + atoi,
0x0047D3C0,func,FormatArgWord,,re,confirmed,"extract one whitespace-delimited tag argument (cut at space/tab/CR), reporting chars consumed",
0x0047D420,func,FormatFindSpace,,re,confirmed,find the next space/tab (NULL at end of string),
0x0047D440,func,?PrepareText@@YGJPADJJJJJJJJD@Z,PrepareText,sms,confirmed,"paginate marked-up text into a new context: push _textNum, style 0-5 selects font + margin chars, optional [section n] start, builds 0x18-byte page records by measuring via FormatToken, optional background save bitmap when multi-page; returns page count","long __stdcall PrepareText(char *, long, long, long, long, long, long, long, long, char)"
0x0047D6C0,func,FormatLoadFont,,re,confirmed,load font n from the TITLEFONT.PIC-rooted font name table (cached handles),
0x0047D700,func,FormatToken,,re,confirmed,"the per-token engine: read one whitespace token, dot-directives dispatch to FormatDirective (0x47e1b0), plain words are measured/word-wrapped/rendered",
0x0047E1B0,func,FormatDirective,,re,confirmed,the dot-directive interpreter (the vocabulary in formats/MT.md is read from THIS dispatch): .section/.page/.title/.header/.body/.italic/.bold/.underline/.left/.right/.center/.full/.indent_*/.picture/.sound/.music(_off)/.button/.dbutton with ..-prefixed off forms; unknown tokens render as text,
0x0047EEF0,func,FontGlyphSize,,re,confirmed,"glyph metrics from a font PIC: table at +0x2a, 6-byte records, width +2 height +4",
0x0047EF30,func,?PrintText@@YIXJ@Z,PrintText,sms,confirmed,"print one prepared page: restore background, load the page record cursor/state, run FormatToken in print mode to page end",void __fastcall PrintText(long)
0x0047EFF0,func,?FreeTextStuff@@YGXXZ,FreeTextStuff,sms,confirmed,"pop a text context: free page table + background bitmap, MusicOff if a [music] tag started one",void __stdcall FreeTextStuff(void)
0x0047F050,func,?EndText@@YGXXZ,EndText,sms,confirmed,pop all text contexts and free the cached font handles,void __stdcall EndText(void)
0x0047F0B0,func,?InTextButton@@YIDJJ@Z,InTextButton,sms,confirmed,hit-test mouse against the _buttonBoxes[_lastButton] MNU text-button array; in campaign seed range,"char __fastcall InTextButton(long, long)"
0x0047F500,func,?_GetString@@YAJPAD00JJJ@Z,_GetString,sms,confirmed,"modal string-entry dialog: edit item 3 preloaded, prompt printed at dialog+offset; OK copies back (bounded)","long __cdecl _GetString(char *, char *, char *, long, long, long)"
0x0047F610,func,?ClipString@@YAXJJJPAD@Z,ClipString,sms,confirmed,print a string clipped to a pixel width with an ellipsis suffix,"void __cdecl ClipString(long, long, long, char *)"
0x0047F61B,func,ClipStringBody,,re,confirmed,body of ClipString (overlapping alternate entry),
0x0047FA30,func,?RunDisconnectScreen@@YGXXZ,RunDisconnectScreen,sms,confirmed,multiplayer disconnect confirmation screen (DDIAG.DLG),void __stdcall RunDisconnectScreen(void)
0x00487A3A,func,@WaitTicks@4,WaitTicks,sms,confirmed,busy-wait N ticks (TIMESystemTime); dialog animation delay,undefined4 __fastcall WaitTicks(undefined4)
0x00487A63,func,_DialogSetup@12,DialogSetup,sms,confirmed,"push a DIALOG frame (_curDialog = &_dialogStruct + ++_dialogNum*0x29); ChoosePreload header, link records","undefined4 __stdcall DialogSetup(undefined4, undefined4, undefined4)"
0x00487E90,func,DialogLinkRecords,,re,inferred,per-record setup pass over the DIALOG record list (short-field init); called by DialogSetup; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __fastcall DialogLinkRecords(BOX *)
0x004880D0,func,_DialogShow@0,DialogShow,sms,confirmed,"render the dialog: alloc/lazy-init background bitmap (+0x16/+0x1a), draw all records",undefined4 __stdcall DialogShow(void)
0x00488170,func,DialogBeginDraw,,re,confirmed,common draw prologue: PushShellAlloc + ShellHideMouse,
0x00488180,func,DialogEndDraw,,re,inferred,paired draw epilogue (ShellShowMouse/PopShellAlloc),
0x00488190,func,_DialogShutDown@8,DialogShutDown,sms,confirmed,"blit saved background back (param gated), free +0x16/+0x1a/+0x12 handles","undefined4 __stdcall DialogShutDown(undefined4, undefined4)"
0x00488300,func,_DialogDone@0,DialogDone,sms,confirmed,free all shared dialog fonts (wheel/list/panel/panelDisabled/panel2/actionBlue),undefined4 __stdcall DialogDone(void)
0x00488470,func,?DialogDraw@@YGXPAX@Z,DialogDraw,sms,confirmed,record draw dispatcher: walks next_record_ptr calling (**draw_fn_ptr)(record),void __stdcall DialogDraw(void *)
0x00488490,func,@DialogUpdate@4,DialogUpdate,sms,confirmed,"event dispatcher (2617 B): per-record PointInBox hit-test, focus, slider/rocker/edit input, returns selected item",undefined4 __fastcall DialogUpdate(undefined4)
0x00488F00,func,DialogWaitUntilTick,,re,inferred,spin on TIMESystemTime until a target tick reached (returns bool); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"u8 __fastcall DialogWaitUntilTick(int, int)"
0x00488F30,func,DialogHelper488f30,,re,confirmed,small dialog helper (31 B); role not confirmed; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl DialogHelper488f30(short *)
0x00488F50,func,DialogRadioGroupClear,,re,confirmed,"walk records; for type 1/5 matching group id at +0x17, clear the pressed flag (+0xb) — radio de-select",undefined4 __cdecl DialogRadioGroupClear(undefined4)
0x00488FC0,func,_DialogWhatItem@0,DialogWhatItem,sms,confirmed,return _dialogItemPtr (last record that passed hit-test),undefined4 __stdcall DialogWhatItem(void)
0x00488FD0,func,DialogScrollbarHit,,re,confirmed,type-7 scrollbar custom hit handler: PointInBox(+0x18) then callback +0x24 (DLG.md hit-zone table),"undefined4 __stdcall DialogScrollbarHit(undefined4, undefined4)"
0x00489070,func,DialogSliderRelease,,re,confirmed,active-slider mouse handler: on button-up call slider callback +0x2c and clear _activeSlider,undefined4 __cdecl DialogSliderRelease(undefined4)
0x004891A0,func,DialogScrollThumbInit,,re,confirmed,initialise scrollbar thumb position from +0xb/+0xc/+0xe/+0x10 (DLG.md: called on show),undefined4 __stdcall DialogScrollThumbInit(undefined4)
0x00489220,func,DialogClampThumb,,re,confirmed,clamp scrollbar thumb (+0x12) within track bounds (+0x16/+0x1a/+0x1e),undefined4 __stdcall DialogClampThumb(undefined4)
0x004892E0,func,@DialogGetPtr@4,DialogGetPtr,sms,confirmed,resolve a record pointer by item id,undefined4 __fastcall DialogGetPtr(undefined4)
0x00489300,func,@DialogGetValue@4,DialogGetValue,sms,confirmed,read a control's current value,undefined4 __fastcall DialogGetValue(undefined4)
0x00489360,func,_DialogMatchListString,DialogMatchListString,sms,inferred,find a list-box row by string; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"u16 __cdecl DialogMatchListString(u16, char *)"
0x00489400,func,_DialogSetRocker@8,DialogSetRocker,sms,confirmed,set a rocker control's state,"undefined4 __stdcall DialogSetRocker(undefined4, undefined4)"
0x00489430,func,_DialogSetValue,DialogSetValue,sms,inferred,set a control's value; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"void __cdecl DialogSetValue(u16, ...)"
0x004894F0,func,@DialogSelectItem@4,DialogSelectItem,sms,confirmed,mark a record selected (highlight),undefined4 __fastcall DialogSelectItem(undefined4)
0x00489580,func,@DialogDeselectItem@4,DialogDeselectItem,sms,confirmed,clear a record's selected/disabled bit,undefined4 __fastcall DialogDeselectItem(undefined4)
0x004895D0,func,_DialogSetString@12,DialogSetString,sms,confirmed,set an edit/text record's string,"undefined4 __stdcall DialogSetString(undefined4, undefined4, undefined4)"
0x00489660,func,_DialogUpdateString,DialogUpdateString,sms,inferred,refresh a text record after edit; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"void __cdecl DialogUpdateString(u16, char *, u16)"
0x004896A0,func,@DialogGetString@4,DialogGetString,sms,confirmed,read an edit box's text buffer,undefined4 __fastcall DialogGetString(undefined4)
0x00489710,func,_TopCenterDialog,TopCenterDialog,sms,confirmed,"center dialog: x=(sw-w)/2, y=(sh-h)/3; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand",void __cdecl TopCenterDialog(void)
0x00489760,func,_Info2640Preload,Info2640Preload,sms,confirmed,preload header for INFO2640.DLG (OK+Cancel 640),
0x00489780,func,_Info640Preload,Info640Preload,sms,confirmed,preload header for INFO640.DLG,
0x004897A0,func,_GrafPrefPreload,GrafPrefPreload,sms,confirmed,preload header for GRAFPREF.DLG,
0x004897D0,func,_SndPrefPreload,SndPrefPreload,sms,confirmed,preload header for SNDPREF.DLG,
0x004897F0,func,_ChoosePreload,ChoosePreload,sms,confirmed,"DLG header record: PushShellAlloc, load action-button PIC/font by type (DLG.md); dispatched via computed indirect call",
0x00489810,func,_MultiPreload,MultiPreload,sms,confirmed,preload header for multiplayer dialogs,
0x00489840,func,LoadActionFont,LoadActionFont,re,confirmed,"loads one action-button font/bitmap set (blue / red / blue2 / green, selected by the register argument) and warms the RM cache for the ""LMR""+digit labels; called by _Info640Preload, _GrafPrefPreload, _SndPrefPreload, _ChoosePreload and _MultiPreload",
0x00489AC0,func,_DrawText,DrawText,sms,confirmed,type-9 static text renderer (DLG.md field layout); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl DrawText(void *)
0x00489B90,func,_DrawAction,DrawAction,sms,confirmed,type-0 clickable action-button renderer (DLG.md field layout); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl DrawAction(void *)
0x0048A080,func,DialogFlush,,re,confirmed,ShellShowMouse + G_Flush + ShellHideMouse,
0x0048A260,func,DialogBlitModuleBitmap,,re,confirmed,blit from the DLG module bitmap (MMAccessR of _curDialog+0x1a) at dialog-relative x/y,"undefined4 __stdcall DialogBlitModuleBitmap(undefined4, undefined4, undefined4, undefined4)"
0x0048A2B0,func,DialogSetupBitmap,,re,confirmed,SetupBitmapAccess wrapper for dialog rendering; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl DialogSetupBitmap(void)
0x0048A2F0,func,?DialClick@@YAXPAUDIAL@@JJPADPAKD@Z,DialClick,sms,confirmed,,"void __cdecl DialClick(DIAL *, long, long, char *, unsigned long *, char)"
0x0048A4C0,func,_DrawDial,DrawDial,sms,confirmed,rotary dial control renderer; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl DrawDial(void *)
0x0048A730,func,_DrawLight,DrawLight,sms,confirmed,indicator light/LED renderer,
0x0048A7D0,func,_PrintPageNums@16,PrintPageNums,sms,confirmed,render 'page N of M' for paged list widgets,"undefined4 __stdcall PrintPageNums(undefined4, undefined4, undefined4, undefined4)"
0x0048A8E0,func,DialogEnsureListFont,,re,confirmed,lazy-load SMLFONT into _listFont if null; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl DialogEnsureListFont(void)
0x0048A910,func,_DrawFormattedText,DrawFormattedText,sms,confirmed,type-9 variant multi-line/paged text renderer (DLG.md); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl DrawFormattedText(void *)
0x0048A9F0,func,_DrawMissList,DrawMissList,sms,confirmed,single-mission list renderer; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl DrawMissList(void *)
0x0048ABF0,func,_DrawCampaignList,DrawCampaignList,sms,confirmed,,
0x0048ADE0,func,_DrawListBox,DrawListBox,sms,confirmed,generic scrollable list-box renderer; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl DrawListBox(void *)
0x0048B320,func,_DrawCheck,DrawCheck,sms,confirmed,checkbox renderer (type 3); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl DrawCheck(void *)
0x0048B450,func,DialogRockerRepeat,,re,confirmed,"rocker auto-repeat: reset rockerTicks/rockerLastTicks, step _activeRocker parent (+0x22) by +0x16; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand",void __cdecl DialogRockerRepeat(void)
0x0048B4E0,func,_DrawRocker,DrawRocker,sms,confirmed,type-6 rocker/toggle renderer (two hit halves),undefined4 __cdecl DrawRocker(undefined4)
0x0048B8B0,func,DialogHelper48b8b0,,re,confirmed,rocker/slider draw helper (62 B); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl DialogHelper48b8b0(void)
