va,kind,name,display,source,confidence,notes,type
0x00497340,func,@G_Init@0,G_Init,sms,confirmed,,undefined4 __fastcall G_Init(void)
0x004973F0,func,@G_Shutdown@0,G_Shutdown,sms,confirmed,,undefined4 __fastcall G_Shutdown(void)
0x00497490,func,_G_InitLineStats@0,G_InitLineStats,sms,confirmed,,undefined4 __stdcall G_InitLineStats(void)
0x004974C0,func,_G_SetPalette@16,G_SetPalette,sms,confirmed,,"undefined4 __stdcall G_SetPalette(undefined4, undefined4, undefined4, undefined4)"
0x004974E0,func,@G_SetBitmap@4,G_SetBitmap,sms,confirmed,,undefined4 __fastcall G_SetBitmap(undefined4)
0x004974F0,func,@G_SetClipBox@16,G_SetClipBox,sms,confirmed,,"undefined4 __fastcall G_SetClipBox(undefined4, undefined4, undefined4, undefined4)"
0x004975F0,func,@G_SetFullClipBox@0,G_SetFullClipBox,sms,confirmed,,undefined4 __fastcall G_SetFullClipBox(void)
0x00497610,func,@G_PushClipBox@0,G_PushClipBox,sms,confirmed,,undefined4 __fastcall G_PushClipBox(void)
0x00497650,func,@G_PopClipBox@0,G_PopClipBox,sms,confirmed,,undefined4 __fastcall G_PopClipBox(void)
0x00497680,func,@G_SetColor@4,G_SetColor,sms,confirmed,,undefined4 __fastcall G_SetColor(undefined4)
0x004976D0,func,@G_Point@8,G_Point,sms,confirmed,,"undefined4 __fastcall G_Point(undefined4, undefined4)"
0x00497700,func,@G_UPoint@8,G_UPoint,sms,confirmed,,"undefined4 __fastcall G_UPoint(undefined4, undefined4)"
0x00497750,func,@G_GetPoint@8,G_GetPoint,sms,confirmed,,"undefined4 __fastcall G_GetPoint(undefined4, undefined4)"
0x00497770,func,_G_UHline@12,G_UHline,sms,confirmed,,"undefined4 __stdcall G_UHline(undefined4, undefined4, undefined4)"
0x00497A10,func,_G_Hline@12,G_Hline,sms,confirmed,,"undefined4 __stdcall G_Hline(undefined4, undefined4, undefined4)"
0x00497A60,func,_G_UVline@12,G_UVline,sms,confirmed,,"undefined4 __stdcall G_UVline(undefined4, undefined4, undefined4)"
0x00497B00,func,_G_Vline@12,G_Vline,sms,confirmed,,"undefined4 __stdcall G_Vline(undefined4, undefined4, undefined4)"
0x00497B60,func,_G_URect@16,G_URect,sms,confirmed,,"undefined4 __stdcall G_URect(undefined4, undefined4, undefined4, undefined4)"
0x00497BF0,func,_G_Rect@16,G_Rect,sms,confirmed,,"undefined4 __stdcall G_Rect(undefined4, undefined4, undefined4, undefined4)"
0x00497CE0,func,_G_Rect2@16,G_Rect2,sms,confirmed,,"undefined4 __stdcall G_Rect2(undefined4, undefined4, undefined4, undefined4)"
0x00497D10,func,_G_URect2@16,G_URect2,sms,confirmed,,"undefined4 __stdcall G_URect2(undefined4, undefined4, undefined4, undefined4)"
0x00497D40,func,_G_UBox@16,G_UBox,sms,confirmed,,"undefined4 __stdcall G_UBox(undefined4, undefined4, undefined4, undefined4)"
0x00497D90,func,_G_Box@16,G_Box,sms,confirmed,,"undefined4 __stdcall G_Box(undefined4, undefined4, undefined4, undefined4)"
0x00497DE0,func,_G_ClipLine,G_ClipLine,sms,confirmed,,"undefined4 __cdecl G_ClipLine(undefined4, undefined4, undefined4, undefined4)"
0x00498160,func,_G_Line@16,G_Line,sms,confirmed,,"undefined4 __stdcall G_Line(undefined4, undefined4, undefined4, undefined4)"
0x004981A0,func,_G_ULine@16,G_ULine,sms,confirmed,,"undefined4 __stdcall G_ULine(undefined4, undefined4, undefined4, undefined4)"
0x00498380,func,_G_PatLine@20,G_PatLine,sms,confirmed,,"undefined4 __stdcall G_PatLine(undefined4, undefined4, undefined4, undefined4, undefined4)"
0x004983E0,func,@G_DrawYLR@4,G_DrawYLR,sms,confirmed,,undefined4 __fastcall G_DrawYLR(undefined4)
0x00498410,func,@G_SetScaleMax@8,G_SetScaleMax,sms,confirmed,,"undefined4 __fastcall G_SetScaleMax(undefined4, undefined4)"
0x00498420,func,@G_Flush@4,G_Flush,sms,confirmed,,undefined4 __fastcall G_Flush(undefined4)
0x00498430,func,@G_ReverseVertices@8,G_ReverseVertices,sms,confirmed,,"undefined4 __fastcall G_ReverseVertices(undefined4, undefined4)"
0x00498480,func,@G_Flip@8,G_Flip,sms,confirmed,,"undefined4 __fastcall G_Flip(undefined4, undefined4)"
0x004984B0,func,@G_PolygonFlip@8,G_PolygonFlip,sms,confirmed,,"undefined4 __fastcall G_PolygonFlip(undefined4, undefined4)"
0x004984F0,func,@G_UPolygonFlip@8,G_UPolygonFlip,sms,confirmed,,"undefined4 __fastcall G_UPolygonFlip(undefined4, undefined4)"
0x00498530,func,@G_SPolygonFlip@8,G_SPolygonFlip,sms,confirmed,,"undefined4 __fastcall G_SPolygonFlip(undefined4, undefined4)"
0x00498550,func,@G_SUPolygonFlip@8,G_SUPolygonFlip,sms,confirmed,,"undefined4 __fastcall G_SUPolygonFlip(undefined4, undefined4)"
0x00498570,func,@G_PointFlip@8,G_PointFlip,sms,confirmed,,"undefined4 __fastcall G_PointFlip(undefined4, undefined4)"
0x00498590,func,@G_UPointFlip@8,G_UPointFlip,sms,confirmed,,"undefined4 __fastcall G_UPointFlip(undefined4, undefined4)"
0x004985B0,func,_G_UHlineFlip@12,G_UHlineFlip,sms,confirmed,,"undefined4 __stdcall G_UHlineFlip(undefined4, undefined4, undefined4)"
0x004985E0,func,_G_ULineFlip@16,G_ULineFlip,sms,confirmed,,"undefined4 __stdcall G_ULineFlip(undefined4, undefined4, undefined4, undefined4)"
0x00498610,func,_G_LineFlip@16,G_LineFlip,sms,confirmed,,"undefined4 __stdcall G_LineFlip(undefined4, undefined4, undefined4, undefined4)"
0x00498640,func,_G_CircleFlip@16,G_CircleFlip,sms,confirmed,,"undefined4 __stdcall G_CircleFlip(undefined4, undefined4, undefined4, undefined4)"
0x00498670,func,_G_URectFlip@16,G_URectFlip,sms,confirmed,,"undefined4 __stdcall G_URectFlip(undefined4, undefined4, undefined4, undefined4)"
0x004986A0,func,@G_SetFont@4,G_SetFont,sms,confirmed,,undefined4 __fastcall G_SetFont(undefined4)
0x004986B0,func,@G_Print@16,G_Print,sms,confirmed,,"undefined4 __fastcall G_Print(undefined4, undefined4, undefined4, undefined4)"
0x004988F0,func,_G_PrintOutline@24,G_PrintOutline,sms,confirmed,,"undefined4 __stdcall G_PrintOutline(undefined4, undefined4, undefined4, undefined4, undefined4, undefined4)"
0x00498980,func,_G_Printf,G_Printf,sms,confirmed,signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,"void __cdecl G_Printf(int, int, undefined4, char *, ...)"
0x004989F0,func,@G_StringWidth@4,G_StringWidth,sms,confirmed,,undefined4 __fastcall G_StringWidth(undefined4)
0x00498A20,func,@G_StringHeight@0,G_StringHeight,sms,confirmed,,undefined4 __fastcall G_StringHeight(void)
0x00498A30,func,@G_LoadDriver@4,G_LoadDriver,sms,confirmed,,undefined4 __fastcall G_LoadDriver(undefined4)
0x00498A40,func,@G_UnloadDriver@0,G_UnloadDriver,sms,confirmed,,undefined4 __fastcall G_UnloadDriver(void)
0x00498A50,func,_G_Visible,G_Visible,sms,confirmed,,
0x00498AF0,func,?code@@YAJJJ@Z,code,sms,confirmed,,"long __cdecl code(long, long)"
0x00498B80,func,?printPoly@@YAXHPAUTVERTEX@@@Z,printPoly,sms,confirmed,,"void __cdecl printPoly(int, TVERTEX *)"
0x00498B90,func,?clipT@@YAJJPAUTVERTEX@@@Z,clipT,sms,confirmed,,"long __cdecl clipT(long, TVERTEX *)"
0x00498B9A,func,,,waiver,confirmed,Ghidra mid-function split of clipT (edge-clip helper at 0x498B90),
0x00498CE0,func,?clipB@@YAJJPAUTVERTEX@@@Z,clipB,sms,confirmed,,"long __cdecl clipB(long, TVERTEX *)"
0x00498CEA,func,,,waiver,confirmed,Ghidra mid-function split of clipB (edge-clip helper at 0x498CE0),
0x00498E30,func,?clipL@@YAJJPAUTVERTEX@@@Z,clipL,sms,confirmed,,"long __cdecl clipL(long, TVERTEX *)"
0x00498E3A,func,,,waiver,confirmed,Ghidra mid-function split of clipL (edge-clip helper at 0x498E30),
0x00498F90,func,?clipR@@YAJJPAUTVERTEX@@@Z,clipR,sms,confirmed,,"long __cdecl clipR(long, TVERTEX *)"
0x00498F9A,func,,,waiver,confirmed,Ghidra mid-function split of clipR (edge-clip helper at 0x498F90),
0x004990F0,func,_G_ClipDestPoly,G_ClipDestPoly,sms,confirmed,,"undefined4 __cdecl G_ClipDestPoly(undefined4, undefined4)"
0x004991B0,func,_G_CopyDriverName,G_CopyDriverName,sms,confirmed,,
0x004991E0,func,?G_LoadVesa@@YAXXZ,G_LoadVesa,sms,confirmed,,void __cdecl G_LoadVesa(void)
0x004991F0,func,?G_UnloadVesa@@YAXXZ,G_UnloadVesa,sms,confirmed,,void __cdecl G_UnloadVesa(void)
0x00499200,func,@G_SetHShake@8,G_SetHShake,sms,confirmed,,"undefined4 __fastcall G_SetHShake(undefined4, undefined4)"
0x00499240,func,@G_SetVShake@8,G_SetVShake,sms,confirmed,,"undefined4 __fastcall G_SetVShake(undefined4, undefined4)"
0x00499280,func,_G_Hline2@12,G_Hline2,sms,confirmed,,"undefined4 __stdcall G_Hline2(undefined4, undefined4, undefined4)"
0x004992B0,func,_G_UHline2@12,G_UHline2,sms,confirmed,,"undefined4 __stdcall G_UHline2(undefined4, undefined4, undefined4)"
0x004992E0,func,_G_Box2@16,G_Box2,sms,confirmed,,"undefined4 __stdcall G_Box2(undefined4, undefined4, undefined4, undefined4)"
0x00499330,func,_G_UBox2@16,G_UBox2,sms,confirmed,,"undefined4 __stdcall G_UBox2(undefined4, undefined4, undefined4, undefined4)"
0x004AF8F0,func,?GLASSESSaveBitmap@@YGXXZ,GLASSESSaveBitmap,sms,confirmed,,void __stdcall GLASSESSaveBitmap(void)
0x004AF930,func,?GLASSESInterleaveBitmap@@YGXXZ,GLASSESInterleaveBitmap,sms,confirmed,,void __stdcall GLASSESInterleaveBitmap(void)
0x004AFB40,func,_ShowPicture,ShowPicture,re,confirmed,"shows a full-screen picture and restores the display: saves _curPalette, snapshots the screen into a scratch bitmap (_G_AllocBitmap@12 + _G_BlitToBrush@16), blits the PIC named by the argument centred (_RMAccess@8 / _G_Blit@36), holds it for 0x80 ticks (_WaitTicks@4), then restores palette and screen and frees the scratch. Defined by the disassembly of ?GLASSESInterleaveBitmapBox@@YGXJJJJ@Z, which falls through into it",void __fastcall ShowPicture(char *)
0x004B0130,func,?GLASSESSpreadLines@@YIXD@Z,GLASSESSpreadLines,sms,confirmed,,void __fastcall GLASSESSpreadLines(char)
0x004B01E0,func,?GLASSESPrintAmount@@YGXXZ,GLASSESPrintAmount,sms,confirmed,,void __stdcall GLASSESPrintAmount(void)
0x004B4320,func,WRFogLayerUpdate,WRFogLayerUpdate,sms,confirmed,"imported by all 24 shipped .LAY overlays, which spell it _WRFogLayerUpdate as FA.SMS does (#491)",
0x004B7910,func,G_AllocBitmapBuffer,,re,inferred,allocate a 0x112-byte bitmap buffer via the class allocator and clear its trailing flag; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,undefined4 __cdecl G_AllocBitmapBuffer(undefined4)
0x004B7930,func,@G_RelocBitmap@8,G_RelocBitmap,sms,confirmed,,"undefined4 __fastcall G_RelocBitmap(undefined4, undefined4)"
0x004B79B0,func,_G_AllocBitmap@12,G_AllocBitmap,sms,confirmed,,"undefined4 __stdcall G_AllocBitmap(undefined4, undefined4, undefined4)"
0x004B7A80,func,_G_AllocSurfaceBitmap@8,G_AllocSurfaceBitmap,sms,confirmed,,"undefined4 __stdcall G_AllocSurfaceBitmap(undefined4, undefined4)"
0x004B7BF0,func,@G_FreeSurfaceBitmap@4,G_FreeSurfaceBitmap,sms,confirmed,,undefined4 __fastcall G_FreeSurfaceBitmap(undefined4)
0x004B7C30,func,?RemapAdd@@YAXPAUT_HANDLE@@H@Z,RemapAdd,sms,confirmed,,"void __cdecl RemapAdd(T_HANDLE *, int)"
0x004B7C60,func,?RemapRelocate@@YAXPAUT_HANDLE@@F@Z,RemapRelocate,sms,confirmed,,"void __cdecl RemapRelocate(T_HANDLE *, short)"
0x004B7CD0,func,_G_LoadBitmap@20,G_LoadBitmap,sms,confirmed,,"undefined4 __stdcall G_LoadBitmap(undefined4, undefined4, undefined4, undefined4, undefined4)"
0x004B7E10,func,G_RemapBitmapToPalette,,re,confirmed,remap a bitmap's RGB triples to the nearest _curPalette index (sum-of-squared-channel-diff nearest-colour match),undefined4 __stdcall G_RemapBitmapToPalette(undefined4)
0x004B7F60,func,_G_BlitToBrush@16,G_BlitToBrush,sms,confirmed,,"undefined4 __stdcall G_BlitToBrush(undefined4, undefined4, undefined4, undefined4)"
0x004B7FA0,func,_G_BlitToScreen@16,G_BlitToScreen,sms,confirmed,,"undefined4 __stdcall G_BlitToScreen(undefined4, undefined4, undefined4, undefined4)"
0x004B7FE0,func,_G_Blit@36,G_Blit,sms,confirmed,,"undefined4 __stdcall G_Blit(undefined4, undefined4, undefined4, undefined4, undefined4, undefined4, undefined4, undefined4, undefined4)"
0x004B8460,func,@G_ColorPrint@20,G_ColorPrint,sms,confirmed,,"undefined4 __fastcall G_ColorPrint(undefined4, undefined4, undefined4, undefined4, undefined4)"
0x004B8570,func,_G_ColorPrintf,G_ColorPrintf,sms,confirmed,,
0x004B85F0,func,@G_ColorStringWidth@8,G_ColorStringWidth,sms,confirmed,,"undefined4 __fastcall G_ColorStringWidth(undefined4, undefined4)"
0x004B8620,func,@G_ColorStringHeight@4,G_ColorStringHeight,sms,confirmed,,undefined4 __fastcall G_ColorStringHeight(undefined4)
0x004B8630,func,@G_NextTab@4,G_NextTab,sms,confirmed,,undefined4 __fastcall G_NextTab(undefined4)
0x004B8670,func,@G_Scale@20,G_Scale,sms,confirmed,,"undefined4 __fastcall G_Scale(undefined4, undefined4, undefined4, undefined4, undefined4)"
0x004B8710,func,@G_ScaleFlip@8,G_ScaleFlip,sms,confirmed,,"undefined4 __fastcall G_ScaleFlip(undefined4, undefined4)"
0x004B87C0,func,@G_Texture@12,G_Texture,sms,confirmed,,"undefined4 __fastcall G_Texture(undefined4, undefined4, undefined4)"
0x004B87F0,func,@G_AcTexture@12,G_AcTexture,sms,confirmed,,"undefined4 __fastcall G_AcTexture(undefined4, undefined4, undefined4)"
0x004B8820,func,@G_TextureFlip@12,G_TextureFlip,sms,confirmed,,"undefined4 __fastcall G_TextureFlip(undefined4, undefined4, undefined4)"
0x004B8890,func,@G_PerspectiveFlip@12,G_PerspectiveFlip,sms,confirmed,,"undefined4 __fastcall G_PerspectiveFlip(undefined4, undefined4, undefined4)"
0x004B8920,func,@G_HFlipBitmap@4,G_HFlipBitmap,sms,confirmed,,undefined4 __fastcall G_HFlipBitmap(undefined4)
0x004B8960,func,@G_DoubleBitmapY@4,G_DoubleBitmapY,sms,confirmed,,undefined4 __fastcall G_DoubleBitmapY(undefined4)
0x004B8BA0,func,G_CompareBitmapSpan,G_CompareBitmapSpan,re,confirmed,"qsort comparator ordering the doubled span list by (y, x): @G_DoubleBitmapY@4 passes it to _qsort with stride 10 over the span records it just built","int __cdecl G_CompareBitmapSpan(short *, short *)"
0x004B8BF0,func,@G_DoubleBitmapX@4,G_DoubleBitmapX,sms,confirmed,,undefined4 __fastcall G_DoubleBitmapX(undefined4)
0x004B8D90,func,?carefulDiv@@YANPAMMM@Z,carefulDiv,sms,confirmed,,"double __cdecl carefulDiv(float *, float, float)"
0x004B8E10,func,?NPM_clipTop@@YIJPAUFVERTEX@@0@Z,NPM_clipTop,sms,confirmed,,"long __fastcall NPM_clipTop(FVERTEX *, FVERTEX *)"
0x004B8F70,func,?NPM_clipTri@@YAJPAUFVERTEX@@@Z,NPM_clipTri,sms,confirmed,,long __cdecl NPM_clipTri(FVERTEX *)
0x004B90C0,func,?NPM_clipAndScan@@YIJPAUFVERTEX@@J@Z,NPM_clipAndScan,sms,confirmed,,"long __fastcall NPM_clipAndScan(FVERTEX *, long)"
0x004B90D6,func,,,waiver,confirmed,Ghidra mid-function split of NPM_clipAndScan (0x4B90C0),
0x004B9430,func,?NPM_FlatTri@@YIXPAUFVERTEX@@J@Z,NPM_FlatTri,sms,confirmed,,"void __fastcall NPM_FlatTri(FVERTEX *, long)"
0x004B9630,func,?NPM_TextureLinearTri@@YIXPAUT_BITMAP@@PAUFVERTEX@@J@Z,NPM_TextureLinearTri,sms,confirmed,,"void __fastcall NPM_TextureLinearTri(T_BITMAP *, FVERTEX *, long)"
0x004B9B90,func,?NPM_TexturePerspectiveTri@@YIXPAUT_BITMAP@@PAUFVERTEX@@J@Z,NPM_TexturePerspectiveTri,sms,confirmed,,"void __fastcall NPM_TexturePerspectiveTri(T_BITMAP *, FVERTEX *, long)"
0x004BA400,func,@G_FloatFlatFlip@8,G_FloatFlatFlip,sms,confirmed,,"undefined4 __fastcall G_FloatFlatFlip(undefined4, undefined4)"
0x004BA500,func,@G_FloatTextureFlip@12,G_FloatTextureFlip,sms,confirmed,,"undefined4 __fastcall G_FloatTextureFlip(undefined4, undefined4, undefined4)"
0x004BA660,func,@G_FloatPerspectiveFlip@12,G_FloatPerspectiveFlip,sms,confirmed,,"undefined4 __fastcall G_FloatPerspectiveFlip(undefined4, undefined4, undefined4)"
0x004BEE60,func,_unknown_divide_error,unknown_divide_error,sms,confirmed,,
0x004BEE70,func,_divide_by_ecx_handler,divide_by_ecx_handler,sms,confirmed,,
0x004BEF50,func,_divide_by_ebp_handler,divide_by_ebp_handler,sms,confirmed,,
0x004BF040,func,_divide_by_bp_handler,divide_by_bp_handler,sms,confirmed,,
0x004BF130,func,_divide_overflow_handler_common,divide_overflow_handler_common,sms,confirmed,,
0x004BF220,func,_sphere_overflow,sphere_overflow,sms,confirmed,,
0x004BF250,func,_overflow_handler_reg,overflow_handler_reg,sms,confirmed,,
0x004BF2C0,func,_line_overflow1,line_overflow1,sms,confirmed,,
0x004BF310,func,_line_overflow2,line_overflow2,sms,confirmed,,
0x004BF340,func,_access_violation_handler,access_violation_handler,sms,confirmed,,
0x004C619C,func,_G_UPatLine@20,G_UPatLine,sms,confirmed,,"undefined4 __stdcall G_UPatLine(undefined4, undefined4, undefined4, undefined4, undefined4)"
0x004C6334,func,_G_UBresenhamLine@16,G_UBresenhamLine,sms,confirmed,,"undefined4 __stdcall G_UBresenhamLine(undefined4, undefined4, undefined4, undefined4)"
0x004C6ECC,func,@G_UPolygon@8,G_UPolygon,sms,confirmed,,"undefined4 __fastcall G_UPolygon(undefined4, undefined4)"
0x004C77D0,func,@G_SUPolygon@8,G_SUPolygon,sms,confirmed,,"undefined4 __fastcall G_SUPolygon(undefined4, undefined4)"
0x004C8A38,func,@G_Polygon@8,G_Polygon,sms,confirmed,,"undefined4 __fastcall G_Polygon(undefined4, undefined4)"
0x004C8A74,func,@G_SPolygon@8,G_SPolygon,sms,confirmed,,"undefined4 __fastcall G_SPolygon(undefined4, undefined4)"
0x004C8FD4,func,Horizon2d,,re,confirmed,scanline fill for the solid horizon band — orders the span endpoints (hhigh/hxlow/hxhigh/hlow) and fills the sky/ground colour band into the raster surface; terminal step of _SolidHorizon (renderer.md §10); signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl Horizon2d(void)
0x004C9224,func,NoHorizon,,re,confirmed,off-screen fallback for _SolidHorizon when the tilted horizon line falls outside the viewport — emits no raster output; signature recovered in the #453 per-subsystem pass; convention and stack arity checked against the binary's RET operand,void __cdecl NoHorizon(void)
0x004C924C,func,_SolidHorizon,SolidHorizon,re,confirmed,"solid-colour sky/ground band: stores _sky_color_data/_ground_color_data, derives the horizon quad from the camera up-vector (top_up/right_up/forward_up) plus __amtMoveHorizon, then calls Horizon2d (on-screen) or NoHorizon (renderer.md §10); signature recovered in the #453 close-out; convention and stack arity checked against the binary's RET operand","void __cdecl SolidHorizon(undefined4, undefined4)"
0x004C942C,func,_GouraudHorizon,GouraudHorizon,re,inferred,"Gouraud sky/ground gradient: stages gradient-polygon vertices/colours (tilted by heading vector _headv_x/_headv_z) into 0x50FDA0-0x50FE40, then rasterizes them through the vector_table SH draw-opcodes (renderer.md §10)","undefined4 __cdecl GouraudHorizon(undefined4, undefined4, undefined4, undefined4, undefined4)"
0x004CA028,func,_G__AC_Texture,G__AC_Texture,sms,confirmed,not a C function (#479): bitmap in ESI and span state in EAX/EBX,!asm
0x004CAE38,func,_G__Texture,G__Texture,sms,confirmed,not a C function (#479): bitmap in ESI and span state in EAX/EBX,!asm
0x004CBD0B,func,_G__Perspective,G__Perspective,sms,confirmed,not a C function (#479): bitmap in ESI and span state in EAX/EBX,!asm
0x004CBE7C,func,_G__ScaleBitmap,G__ScaleBitmap,sms,confirmed,not a C function (#479): source bitmap in ESI and destination rect in EDI,!asm
0x004CC8B0,func,@DrawYLRP@8,DrawYLRP,sms,confirmed,,"undefined4 __fastcall DrawYLRP(undefined4, undefined4)"
0x004EB6B4,data,,,waiver,confirmed,view/screen state named at the _mainV base; shared with hud/shell-ui,
0x004EB6BE,data,,,waiver,confirmed,view/screen state named at the _mainV base; shared with hud/shell-ui,
0x004EC320,data,,,waiver,confirmed,interior of the colour remap/darken tables (remapDarken320),
0x004F6C40,data,,,waiver,confirmed,CDirDraw surface/shake state adjacent to _blitDestX (present path),
0x004F6C50,data,,,waiver,confirmed,CDirDraw surface/shake state adjacent to _blitDestX (present path),
0x004F6C60,data,,,waiver,confirmed,CDirDraw surface/shake state adjacent to _blitDestX (present path),
0x004F6C6C,data,,,waiver,confirmed,CDirDraw surface/shake state adjacent to _blitDestX (present path),
0x004F6C78,data,,,waiver,confirmed,CDirDraw surface/shake state adjacent to _blitDestX (present path),
0x004F6CA4,data,_blitDestX,,re,inferred,destination X of the present blit rect (GG_FlushShaken/FlushDirtyLines),undefined4
0x004F6CA8,data,_blitDestY,,re,inferred,destination Y of the present blit rect; offset by screen shake,undefined4
0x004F6CAC,data,_shakeParity,,re,inferred,current screen-shake parity toggle (GG_FlushShaken),undefined1
0x004F6CB0,data,,,waiver,confirmed,CDirDraw surface/shake state adjacent to _blitDestX (present path),
0x00501500,data,,,waiver,confirmed,clip-box push/pop stack state (G_PushClipBox/G_PopClipBox),
0x00501528,data,,,waiver,confirmed,clip-box push/pop stack state (G_PushClipBox/G_PopClipBox),
0x0050153C,data,,,waiver,confirmed,clip-box push/pop stack state (G_PushClipBox/G_PopClipBox),
0x0050C5C4,data,_glassesBitmap,glassesBitmap,re,confirmed,"stereo-glasses overlay bitmap handle — allocated by _G_AllocBitmap@12 in ?GLASSESInit@@YGXXZ, freed in ?GLASSESShutDown@@YGXXZ",u32
0x0050C5E0,data,,,waiver,confirmed,"string literal — ""h3d_off.PIC"", the resource name _ShowPicture displays when the stereo-glasses mode is switched off; constant text, not state",
0x0050C992,data,,,waiver,confirmed,interior of _tabStops text tab-stop table,
0x0050C994,data,,,waiver,confirmed,interior of _tabStops text tab-stop table,
0x0050CE68,data,,,waiver,confirmed,Bresenham/pattern-line rasterizer state near reduceLookDown,
0x0050E14C,data,,,waiver,confirmed,interior of the polygon rasterizer scan/edge working state (G_Polygon/G_UPolygon family),
0x0050E150,data,,,waiver,confirmed,interior of the polygon rasterizer scan/edge working state (G_Polygon/G_UPolygon family),
0x0050E160,data,,,waiver,confirmed,interior of the polygon rasterizer scan/edge working state (G_Polygon/G_UPolygon family),
0x0050E164,data,,,waiver,confirmed,interior of the polygon rasterizer scan/edge working state (G_Polygon/G_UPolygon family),
0x0050E168,data,,,waiver,confirmed,interior of the polygon rasterizer scan/edge working state (G_Polygon/G_UPolygon family),
