va,kind,name,display,source,confidence,notes,type
0x10005130,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10005140,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10005144,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10005148,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000514C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10005150,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10005170,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100051E0,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x100057C8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100057D0,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100057F1,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100058B0,func,dos_close,dos_close,re,confirmed,Cdrv comms driver (file transfer) public export,undefined4 __stdcall dos_close(undefined4)
0x100058D0,func,dos_commit,dos_commit,re,confirmed,Cdrv comms driver (file transfer) public export,undefined4 __stdcall dos_commit(undefined4)
0x100058F0,func,dos_create,dos_create,re,confirmed,Cdrv comms driver (file transfer) public export,"undefined4 __stdcall dos_create(undefined4, undefined4)"
0x10005960,func,dos_createdir,dos_createdir,re,confirmed,Cdrv comms driver (file transfer) public export,undefined4 __stdcall dos_createdir(undefined4)
0x10005980,func,dos_delete,dos_delete,re,confirmed,Cdrv comms driver (file transfer) public export,undefined4 __stdcall dos_delete(undefined4)
0x100059A0,func,dos_deletedir,dos_deletedir,re,confirmed,Cdrv comms driver (file transfer) public export,undefined4 __stdcall dos_deletedir(undefined4)
0x100059C0,func,dos_getdate,dos_getdate,re,confirmed,Cdrv comms driver (file transfer) public export,"undefined4 __stdcall dos_getdate(undefined4, undefined4, undefined4, undefined4)"
0x10005A10,func,dos_getdir,dos_getdir,re,confirmed,Cdrv comms driver (file transfer) public export,undefined4 __stdcall dos_getdir(undefined4)
0x10005A80,func,dos_getfdate,dos_getfdate,re,confirmed,Cdrv comms driver (file transfer) public export,"undefined4 __stdcall dos_getfdate(undefined4, undefined4, undefined4)"
0x10005AD0,func,dos_getfileattribute,dos_getfileattribute,re,confirmed,Cdrv comms driver (file transfer) public export,"undefined4 __stdcall dos_getfileattribute(undefined4, undefined4)"
0x10005B20,func,dos_getfiledatetime,dos_getfiledatetime,re,confirmed,Cdrv comms driver (file transfer) public export,"undefined4 __stdcall dos_getfiledatetime(undefined4, undefined4, undefined4)"
0x10005BC0,func,dos_getfirstfile,dos_getfirstfile,re,confirmed,Cdrv comms driver (file transfer) public export,"undefined4 __stdcall dos_getfirstfile(undefined4, undefined4, undefined4)"
0x10005C70,func,dos_getnextfile,dos_getnextfile,re,confirmed,Cdrv comms driver (file transfer) public export,undefined4 __stdcall dos_getnextfile(undefined4)
0x10005DA0,func,dos_gettime,dos_gettime,re,confirmed,Cdrv comms driver (file transfer) public export,
0x10005E00,func,dos_open,dos_open,re,confirmed,Cdrv comms driver (file transfer) public export,"undefined4 __stdcall dos_open(undefined4, undefined4)"
0x10005EA0,func,dos_read,dos_read,re,confirmed,Cdrv comms driver (file transfer) public export,"undefined4 __stdcall dos_read(undefined4, undefined4, undefined4)"
0x10005EE0,func,dos_rename,dos_rename,re,confirmed,Cdrv comms driver (file transfer) public export,
0x10005F00,func,dos_seek,dos_seek,re,confirmed,Cdrv comms driver (file transfer) public export,"undefined4 __stdcall dos_seek(undefined4, undefined4, undefined4)"
0x10005F40,func,dos_setfdate,dos_setfdate,re,confirmed,Cdrv comms driver (file transfer) public export,"undefined4 __stdcall dos_setfdate(undefined4, undefined4, undefined4)"
0x10005F90,func,dos_setfileattribute,dos_setfileattribute,re,confirmed,Cdrv comms driver (file transfer) public export,"undefined4 __stdcall dos_setfileattribute(undefined4, undefined4)"
0x10005FE0,func,dos_setfiledatetime,dos_setfiledatetime,re,confirmed,Cdrv comms driver (file transfer) public export,"undefined4 __stdcall dos_setfiledatetime(undefined4, undefined4, undefined4)"
0x10006070,func,dos_write,dos_write,re,confirmed,Cdrv comms driver (file transfer) public export,
0x100060AA,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100060B0,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100060B6,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100060BC,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100060C2,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100060C8,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100060CE,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100060D4,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100060DA,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x100061B2,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x1000627F,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x1000629F,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100062CF,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x100062E0,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x100062EF,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x1000637A,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006385,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006390,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100063B0,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006411,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006432,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x100064D3,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x100064FA,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x1000655F,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x100065B5,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x100065DA,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x100066A5,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x1000673B,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006905,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006940,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x1000697F,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x100069A3,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006B88,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006B93,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006C85,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006CAB,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006D07,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006D28,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006D81,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006DE9,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006DFF,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006E4F,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006E70,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006ED8,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006EEB,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006F36,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10006FCE,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10007013,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x1000701E,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x1000710E,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10007174,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x100071F8,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x100072A5,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x100072DF,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x1000752D,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10007596,func,,,waiver,confirmed,Cdrv comms driver (file transfer) internal — third-party; boundary-documented via the exports,
0x10008150,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10008154,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10008160,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10008164,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10008168,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000816C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10008170,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10008174,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10008460,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10008464,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10008468,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000846C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10008470,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009000,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009004,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009008,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009018,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009038,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009048,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000906C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009078,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009080,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009090,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009092,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009094,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009096,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100090AC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100090B0,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100090B4,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100090B8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100090BC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100090C0,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100090C4,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100090C8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100090D0,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100090D1,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100090EC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009100,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009728,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000972C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009734,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009744,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009774,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009778,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009780,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009784,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009788,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000978C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009790,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009794,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009798,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000979C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100097A0,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100097A8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100097AC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100098AC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100098B8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100098BC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100098C0,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100098C4,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100098C8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100098C9,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100098D0,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009900,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100099C8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x100099CC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009AC8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009ACC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009AD0,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x10009FF0,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A01C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A1B8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A1C0,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A1C4,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A1C8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A1CC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A230,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A238,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A23C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A25C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A26C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A27C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A7C8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000A7CC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1C0,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1C4,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1C8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1CC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1D0,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1D4,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1D8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1DC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1E4,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1EC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1F0,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1F4,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1F8,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B1FC,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B200,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B204,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B208,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B20C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B210,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B214,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B218,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B21C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B220,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B224,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B228,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B22C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B230,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B234,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B238,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B23C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B240,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B244,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B248,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B24C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B250,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B254,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B258,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B25C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B260,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B264,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B268,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B26C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B270,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B274,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B278,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B27C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B280,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B284,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B288,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B28C,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
0x1000B290,data,,,waiver,confirmed,Cdrv comms driver (file transfer) internal data — third-party,
