va,kind,name,display,source,confidence,notes,type
0x10001C20,func,ModemGetCarrierSpeed,ModemGetCarrierSpeed,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall ModemGetCarrierSpeed(undefined4)
0x10001C50,func,ModemGetConnectSpeed,ModemGetConnectSpeed,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall ModemGetConnectSpeed(undefined4)
0x10001C80,func,ModemHangup,ModemHangup,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall ModemHangup(undefined4)
0x10001D30,func,ModemInit,ModemInit,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall ModemInit(undefined4)
0x10001DE0,func,ModemModifyString,ModemModifyString,re,confirmed,Cdrv comms driver (Hayes modem) public export,
0x10001F40,func,ModemModifyValue,ModemModifyValue,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall ModemModifyValue(undefined4, undefined4, undefined4)"
0x10002010,func,SendBreak,SendBreak,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall SendBreak(undefined4, undefined4)"
0x10002090,func,ModemWaitForCall,ModemWaitForCall,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall ModemWaitForCall(undefined4, undefined4, undefined4, undefined4)"
0x10002240,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10002270,func,GetByte,GetByte,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall GetByte(undefined4)
0x100022F0,func,GetPacket,GetPacket,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall GetPacket(undefined4, undefined4, undefined4)"
0x100023A0,func,GetString,GetString,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall GetString(undefined4, undefined4, undefined4)"
0x100024C0,func,PeekChar,PeekChar,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall PeekChar(undefined4)
0x10002540,func,PutByte,PutByte,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall PutByte(undefined4, undefined4)"
0x100025C0,func,PutPacket,PutPacket,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall PutPacket(undefined4, undefined4, undefined4)"
0x100026B0,func,PutString,PutString,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall PutString(undefined4, undefined4)"
0x100026E0,func,BytesInReceiveBuffer,BytesInReceiveBuffer,re,confirmed,Cdrv comms driver (Hayes modem) public export,
0x10002700,func,BytesInTransmitBuffer,BytesInTransmitBuffer,re,confirmed,Cdrv comms driver (Hayes modem) public export,
0x10002720,func,FlushReceiveBuffer,FlushReceiveBuffer,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall FlushReceiveBuffer(undefined4)
0x10002740,func,FlushTransmitBuffer,FlushTransmitBuffer,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall FlushTransmitBuffer(undefined4)
0x10002760,func,ReceiveBufferSize,ReceiveBufferSize,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall ReceiveBufferSize(undefined4)
0x10002780,func,SpaceInReceiveBuffer,SpaceInReceiveBuffer,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall SpaceInReceiveBuffer(undefined4)
0x100027B0,func,SpaceInTransmitBuffer,SpaceInTransmitBuffer,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall SpaceInTransmitBuffer(undefined4)
0x100027E0,func,SpaceTransmitBuffer,SpaceTransmitBuffer,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall SpaceTransmitBuffer(undefined4)
0x100027F0,func,TransmitBufferSize,TransmitBufferSize,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall TransmitBufferSize(undefined4)
0x10002810,func,WaitForPeekTableFixed,WaitForPeekTableFixed,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall WaitForPeekTableFixed(undefined4, undefined4, undefined4, undefined4, undefined4, undefined4)"
0x10002970,func,WaitForPeekFixed,WaitForPeekFixed,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall WaitForPeekFixed(undefined4, undefined4, undefined4, undefined4, undefined4, undefined4)"
0x100029C0,func,WaitForTableFixed,WaitForTableFixed,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall WaitForTableFixed(undefined4, undefined4, undefined4, undefined4, undefined4, undefined4)"
0x10002C10,func,WaitForFixed,WaitForFixed,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall WaitForFixed(undefined4, undefined4, undefined4, undefined4, undefined4, undefined4)"
0x10002C60,func,WaitForPeekTable,WaitForPeekTable,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall WaitForPeekTable(undefined4, undefined4, undefined4, undefined4)"
0x10002DB0,func,WaitForPeek,WaitForPeek,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall WaitForPeek(undefined4, undefined4, undefined4, undefined4)"
0x10002DF0,func,WaitForTable,WaitForTable,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall WaitForTable(undefined4, undefined4, undefined4, undefined4)"
0x10003010,func,WaitFor,WaitFor,re,confirmed,Cdrv comms driver (Hayes modem) public export,
0x10003050,func,CdrvCrc16,CdrvCrc16,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall CdrvCrc16(undefined4, undefined4)"
0x100030A0,func,CdrvCrc32,CdrvCrc32,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall CdrvCrc32(undefined4, undefined4)"
0x100030E0,func,DtrOff,DtrOff,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall DtrOff(undefined4)
0x10003100,func,DtrOn,DtrOn,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall DtrOn(undefined4)
0x10003120,func,RtsOff,RtsOff,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall RtsOff(undefined4)
0x10003140,func,RtsOn,RtsOn,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall RtsOn(undefined4)
0x10003160,func,CdrvGetPcb,CdrvGetPcb,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall CdrvGetPcb(undefined4)
0x10003180,func,CdrvCheckTime,CdrvCheckTime,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall CdrvCheckTime(undefined4)
0x10003240,func,CdrvDelay,CdrvDelay,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall CdrvDelay(undefined4, undefined4)"
0x10003270,func,CdrvReturnStringAddress,CdrvReturnStringAddress,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall CdrvReturnStringAddress(undefined4)
0x10003280,func,CdrvSetTime,CdrvSetTime,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall CdrvSetTime(undefined4, undefined4, undefined4)"
0x100032D0,func,CdrvSetTimeoutFunction,CdrvSetTimeoutFunction,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall CdrvSetTimeoutFunction(undefined4, undefined4)"
0x10003300,func,CdrvSetTimerResolution,CdrvSetTimerResolution,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall CdrvSetTimerResolution(undefined4, undefined4)"
0x10003320,func,GetPaceTime,GetPaceTime,re,confirmed,Cdrv comms driver (Hayes modem) public export,
0x10003350,func,GetTimeout,GetTimeout,re,confirmed,Cdrv comms driver (Hayes modem) public export,
0x10003380,func,SetPaceTime,SetPaceTime,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall SetPaceTime(undefined4, undefined4)"
0x100033B0,func,SetTimeout,SetTimeout,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall SetTimeout(undefined4, undefined4)"
0x100033E0,func,DataStreamGetPacket,DataStreamGetPacket,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall DataStreamGetPacket(undefined4, undefined4)"
0x10003430,func,DataStreamGetByte,DataStreamGetByte,re,confirmed,Cdrv comms driver (Hayes modem) public export,
0x10003480,func,SetDataStreamFunction,SetDataStreamFunction,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall SetDataStreamFunction(undefined4, undefined4)"
0x100034B0,func,IsBreak,IsBreak,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall IsBreak(undefined4)
0x100034F0,func,IsCarrierDetect,IsCarrierDetect,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall IsCarrierDetect(undefined4)
0x10003520,func,IsCts,IsCts,re,confirmed,Cdrv comms driver (Hayes modem) public export,
0x10003550,func,IsDsr,IsDsr,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall IsDsr(undefined4)
0x10003580,func,IsFramingError,IsFramingError,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall IsFramingError(undefined4)
0x100035C0,func,IsInputOverrun,IsInputOverrun,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall IsInputOverrun(undefined4)
0x10003600,func,IsOverrunError,IsOverrunError,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall IsOverrunError(undefined4)
0x10003640,func,IsParityError,IsParityError,re,confirmed,Cdrv comms driver (Hayes modem) public export,"undefined4 __stdcall IsParityError(undefined4, undefined4, undefined4)"
0x10003680,func,IsPortAvailable,IsPortAvailable,re,confirmed,Cdrv comms driver (Hayes modem) public export,
0x100036A0,func,IsReceiveBufferEmpty,IsReceiveBufferEmpty,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall IsReceiveBufferEmpty(undefined4)
0x100036C0,func,IsRing,IsRing,re,confirmed,Cdrv comms driver (Hayes modem) public export,undefined4 __stdcall IsRing(undefined4)
0x10003700,func,IsTransmitBufferEmpty,IsTransmitBufferEmpty,re,confirmed,Cdrv comms driver (Hayes modem) public export,
0x10003720,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003740,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003770,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003790,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x100037D0,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003800,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003840,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x100038A0,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x100038F0,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003910,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003930,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003936,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x1000393C,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003942,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003948,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x1000394E,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003954,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x1000395A,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003960,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003966,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x1000396C,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003972,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003978,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x1000397E,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003984,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x1000398A,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003990,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003996,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x1000399C,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003A74,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003B41,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003B61,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003B91,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003BA2,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003BB1,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003C3C,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003C47,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003C52,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003C72,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003CD3,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003CF4,func,,,waiver,confirmed,statically-linked C runtime / library helper (Ghidra FID) — third-party,
0x10003D95,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003DBC,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003E21,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003E77,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003E9C,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003F67,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10003FFD,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x100041C7,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004202,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004241,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004265,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x1000444A,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004455,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004547,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x1000454F,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004575,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x100045D1,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x100045F2,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x1000464B,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x100046B3,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x100046C9,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004719,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x1000473A,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x100047A2,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x100047B5,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004800,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004898,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x100048DD,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x100048E8,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x100049D8,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004A3E,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004AC2,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004B6F,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004BA9,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004DF7,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10004E60,func,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal — third-party; boundary-documented via the exports,
0x10005150,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10005160,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10005164,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10005168,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x1000516C,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10005170,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10005174,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10005460,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10005464,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10005468,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x1000546C,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10005470,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006010,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x1000601C,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006030,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x1000603C,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006044,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x100060C8,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x100060E0,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x100066E0,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x100066E4,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x100066EC,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x100066FC,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x1000672C,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006730,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006738,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x1000673C,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006740,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006744,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006748,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x1000674C,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006750,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006754,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006758,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006760,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006764,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006864,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006870,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006874,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006878,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x1000687C,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006880,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006881,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006888,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x100068B8,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006980,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006984,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006A80,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006A84,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006A88,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006FA8,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10006FD4,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10007170,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10007178,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x1000717C,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10007180,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10007184,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x100071E8,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x100071F0,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x100071F4,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10007214,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10007224,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10007234,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10007780,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10007784,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10008134,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10008138,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x1000813C,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10008140,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10008144,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10008148,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x1000814C,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10008150,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10008154,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10008158,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x1000815C,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10008160,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10008164,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10008168,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x1000816C,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
0x10008170,data,,,waiver,confirmed,Cdrv comms driver (Hayes modem) internal data — third-party,
